epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
280,33534.2,1.39484,1.22543,0.00819,0.6248,0.46031,0.48747,0.31354,1.53871,1.13923,0.00429,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,33653.9,1.40174,1.23103,0.00803,0.62474,0.46011,0.48801,0.31395,1.53864,1.13841,0.00429,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,33772.8,1.39128,1.22077,0.00809,0.62384,0.45977,0.48908,0.31463,1.53791,1.13698,0.00428,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,33892.4,1.39147,1.20235,0.00804,0.62477,0.45997,0.48951,0.3149,1.53667,1.13702,0.00428,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,34011.8,1.38297,1.19914,0.00789,0.63167,0.45988,0.49004,0.31508,1.53668,1.13617,0.00428,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
285,34131.1,1.38284,1.21422,0.00806,0.6262,0.46248,0.49041,0.31557,1.53621,1.13513,0.00427,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,34250.6,1.38513,1.19901,0.00804,0.62456,0.46505,0.49102,0.31595,1.53565,1.13426,0.00427,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,34369.9,1.38205,1.2003,0.00799,0.62531,0.46443,0.49143,0.3163,1.53508,1.13362,0.00427,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,34489.2,1.38336,1.19024,0.00781,0.62875,0.46337,0.49348,0.3174,1.53478,1.13279,0.00427,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,34608.8,1.38249,1.18666,0.00815,0.63132,0.4629,0.4941,0.31779,1.53412,1.13192,0.00427,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,34728.4,1.36959,1.16813,0.00774,0.62906,0.46389,0.49425,0.31816,1.53402,1.13099,0.00427,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,34847.2,1.25962,1.10622,0.00925,0.62923,0.46378,0.49471,0.31845,1.53309,1.12944,0.00427,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,34965.2,1.26045,1.08898,0.00925,0.63072,0.46388,0.49554,0.31921,1.53277,1.12942,0.00426,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,35083.4,1.25649,1.09184,0.0092,0.63194,0.46443,0.49622,0.31962,1.5313,1.12885,0.00426,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,35201.2,1.2473,1.06937,0.00913,0.63464,0.46449,0.49655,0.32004,1.53083,1.12906,0.00425,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,35319.2,1.25481,1.07843,0.00922,0.63503,0.46624,0.49751,0.32045,1.53095,1.12868,0.00425,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,35437.2,1.24008,1.07935,0.00915,0.63419,0.46731,0.49793,0.32065,1.53152,1.12753,0.00425,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,35555.3,1.23589,1.05483,0.00895,0.63346,0.46715,0.49811,0.32093,1.5313,1.12622,0.00425,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,35673.5,1.24707,1.05394,0.00883,0.63041,0.47089,0.4986,0.32117,1.53116,1.12444,0.00425,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,35791.7,1.24402,1.06648,0.00896,0.62853,0.47129,0.49866,0.32133,1.53137,1.12376,0.00425,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,35909.7,1.25107,1.06522,0.00883,0.62913,0.47286,0.49894,0.32146,1.53139,1.12349,0.00425,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
