epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
278,22744.8,1.51124,1.4194,0.009,0.62496,0.38746,0.41169,0.25858,1.66488,1.30615,0.0048,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859,0.002577,0.000859
279,22826,1.51292,1.41315,0.00919,0.6278,0.38766,0.41236,0.25908,1.66439,1.30572,0.0048,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826,0.002478,0.000826
280,22904.7,1.5159,1.42021,0.00917,0.6294,0.38699,0.41301,0.25945,1.66419,1.30467,0.00479,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793,0.002379,0.000793
281,22985,1.52139,1.43118,0.00893,0.63141,0.3867,0.41361,0.26005,1.66425,1.30316,0.00479,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076,0.00228,0.00076
282,23068.6,1.50826,1.41858,0.00899,0.62949,0.38744,0.41442,0.26055,1.66408,1.30261,0.00479,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727,0.002181,0.000727
283,23150.7,1.50959,1.401,0.00897,0.63004,0.38714,0.41511,0.26107,1.66364,1.30196,0.00479,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694,0.002082,0.000694
284,23234.6,1.50348,1.39569,0.00886,0.63047,0.38824,0.41608,0.26144,1.66339,1.301,0.00479,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661,0.001983,0.000661
285,23314.6,1.49875,1.41316,0.00899,0.63282,0.38803,0.41638,0.26163,1.66365,1.3007,0.00479,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628,0.001884,0.000628
286,23394.6,1.50839,1.40143,0.00898,0.63272,0.38808,0.4169,0.26191,1.66367,1.3002,0.00479,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595,0.001785,0.000595
287,23476,1.49728,1.40393,0.00886,0.63433,0.38769,0.41752,0.26227,1.66302,1.30005,0.00478,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562,0.001686,0.000562
288,23557.5,1.50444,1.39221,0.00873,0.6356,0.3885,0.41833,0.2625,1.66381,1.29877,0.00478,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529,0.001587,0.000529
289,23641.9,1.50047,1.39186,0.00901,0.63998,0.38743,0.41868,0.26274,1.6642,1.29786,0.00478,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496,0.001488,0.000496
290,23721.2,1.48317,1.36844,0.00861,0.64194,0.38705,0.41855,0.26262,1.66392,1.29707,0.00478,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463,0.001389,0.000463
291,23802.7,1.36195,1.28494,0.01023,0.63976,0.38789,0.41888,0.26284,1.66337,1.29645,0.00478,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043,0.00129,0.00043
292,23883.1,1.36423,1.28472,0.0102,0.64387,0.38746,0.41937,0.26313,1.66332,1.29596,0.00478,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397,0.001191,0.000397
293,23965.2,1.35637,1.27471,0.01012,0.6415,0.38786,0.41999,0.26345,1.66353,1.29463,0.00478,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364,0.001092,0.000364
294,24046.2,1.35363,1.26584,0.01016,0.64307,0.38719,0.4201,0.26373,1.66333,1.29418,0.00478,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331,0.000993,0.000331
295,24127.5,1.35709,1.27638,0.0102,0.64475,0.38704,0.42071,0.2641,1.66386,1.29312,0.00477,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298,0.000894,0.000298
296,24209.4,1.34226,1.26365,0.01019,0.64703,0.38712,0.4212,0.26426,1.66356,1.29252,0.00477,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265,0.000795,0.000265
297,24289.5,1.34456,1.23746,0.01012,0.62946,0.39137,0.42172,0.26464,1.66382,1.29091,0.00477,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232,0.000696,0.000232
298,24370.3,1.3545,1.24548,0.00982,0.62712,0.39247,0.42205,0.26475,1.6638,1.2903,0.00477,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199,0.000597,0.000199
299,24450,1.35052,1.25867,0.00994,0.62191,0.39332,0.42201,0.26467,1.66428,1.2891,0.00477,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166,0.000498,0.000166
300,24529.8,1.35929,1.25586,0.00987,0.61587,0.39335,0.42248,0.26471,1.66457,1.28897,0.00477,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133,0.000399,0.000133
